mix_id,split,mix_path,background_id,transient_id,target_snr_db,onset_s,duration_s,sample_rate,seed
mix_train_000382,train,data/mixes/train/mix_train_000382_snr_-5.wav,2-30322-A-12,3-197408-B-8,-5,4.043024209172395,10.0,48000,42
mix_train_000383,train,data/mixes/train/mix_train_000383_snr_+0.wav,2-30322-A-12,3-197408-B-8,0,8.268035020990432,10.0,48000,42
mix_train_000384,train,data/mixes/train/mix_train_000384_snr_+5.wav,2-30322-A-12,3-197408-B-8,5,3.378825060139099,10.0,48000,42
mix_train_000385,train,data/mixes/train/mix_train_000385_snr_-10.wav,3-142005-A-10,5-178997-A-24,-10,3.443041954554883,10.0,48000,42
mix_train_000386,train,data/mixes/train/mix_train_000386_snr_-5.wav,3-142005-A-10,5-178997-A-24,-5,5.968218568577188,10.0,48000,42
mix_train_000387,train,data/mixes/train/mix_train_000387_snr_+0.wav,3-142005-A-10,5-178997-A-24,0,5.877047297961043,10.0,48000,42
mix_train_000388,train,data/mixes/train/mix_train_000388_snr_+5.wav,3-142005-A-10,5-178997-A-24,5,6.92071444387636,10.0,48000,42
mix_train_000389,train,data/mixes/train/mix_train_000389_snr_-10.wav,2-28314-A-12,1-52323-A-24,-10,6.004120243252825,10.0,48000,42
mix_train_000390,train,data/mixes/train/mix_train_000390_snr_-5.wav,2-28314-A-12,1-52323-A-24,-5,3.1171690023200593,10.0,48000,42
mix_train_000391,train,data/mixes/train/mix_train_000391_snr_+0.wav,2-28314-A-12,1-52323-A-24,0,1.6494997237358744,10.0,48000,42
mix_train_000392,train,data/mixes/train/mix_train_000392_snr_+5.wav,2-28314-A-12,1-52323-A-24,5,2.918921421397539,10.0,48000,42
mix_train_000393,train,data/mixes/train/mix_train_000393_snr_-10.wav,4-125072-A-19,5-208761-A-24,-10,2.252260923545105,10.0,48000,42
mix_train_000394,train,data/mixes/train/mix_train_000394_snr_-5.wav,4-125072-A-19,5-208761-A-24,-5,4.268140581280213,10.0,48000,42
mix_train_000395,train,data/mixes/train/mix_train_000395_snr_+0.wav,4-125072-A-19,5-208761-A-24,0,6.5149690862781515,10.0,48000,42
mix_train_000396,train,data/mixes/train/mix_train_000396_snr_+5.wav,4-125072-A-19,5-208761-A-24,5,4.759299832061487,10.0,48000,42
mix_train_000397,train,data/mixes/train/mix_train_000397_snr_-10.wav,2-39443-B-19,5-103415-A-2,-10,2.8518098764482067,10.0,48000,42
mix_train_000398,train,data/mixes/train/mix_train_000398_snr_-5.wav,2-39443-B-19,5-103415-A-2,-5,6.655646639032266,10.0,48000,42
mix_train_000399,train,data/mixes/train/mix_train_000399_snr_+0.wav,2-39443-B-19,5-103415-A-2,0,6.623900464749737,10.0,48000,42
mix_train_000400,train,data/mixes/train/mix_train_000400_snr_+5.wav,2-39443-B-19,5-103415-A-2,5,4.632250611256346,10.0,48000,42
mix_train_000401,train,data/mixes/train/mix_train_000401_snr_-10.wav,5-186924-A-12,5-184871-A-24,-10,8.39128835586039,10.0,48000,42
mix_train_000402,train,data/mixes/train/mix_train_000402_snr_-5.wav,5-186924-A-12,5-184871-A-24,-5,7.302624213173851,10.0,48000,42
mix_train_000403,train,data/mixes/train/mix_train_000403_snr_+0.wav,5-186924-A-12,5-184871-A-24,0,6.000464057313775,10.0,48000,42
mix_train_000404,train,data/mixes/train/mix_train_000404_snr_+5.wav,5-186924-A-12,5-184871-A-24,5,6.2894643428269426,10.0,48000,42
mix_train_000405,train,data/mixes/train/mix_train_000405_snr_-10.wav,3-104632-A-12,1-88574-A-8,-10,4.401111728833693,10.0,48000,42
mix_train_000406,train,data/mixes/train/mix_train_000406_snr_-5.wav,3-104632-A-12,1-88574-A-8,-5,5.356499029684629,10.0,48000,42
mix_train_000407,train,data/mixes/train/mix_train_000407_snr_+0.wav,3-104632-A-12,1-88574-A-8,0,6.181077787219846,10.0,48000,42
mix_train_000408,train,data/mixes/train/mix_train_000408_snr_+5.wav,3-104632-A-12,1-88574-A-8,5,8.267291561700848,10.0,48000,42
mix_train_000409,train,data/mixes/train/mix_train_000409_snr_-10.wav,3-154926-B-40,1-72229-A-6,-10,1.5712786948465132,10.0,48000,42
mix_train_000410,train,data/mixes/train/mix_train_000410_snr_-5.wav,3-154926-B-40,1-72229-A-6,-5,2.3273823137657974,10.0,48000,42
mix_train_000411,train,data/mixes/train/mix_train_000411_snr_+0.wav,3-154926-B-40,1-72229-A-6,0,3.4608945009138603,10.0,48000,42
mix_train_000412,train,data/mixes/train/mix_train_000412_snr_+5.wav,3-154926-B-40,1-72229-A-6,5,6.991661776556986,10.0,48000,42
mix_train_000413,train,data/mixes/train/mix_train_000413_snr_-10.wav,2-109371-C-16,1-19118-A-24,-10,4.513227589389899,10.0,48000,42
mix_train_000414,train,data/mixes/train/mix_train_000414_snr_-5.wav,2-109371-C-16,1-19118-A-24,-5,4.749583762209295,10.0,48000,42
mix_train_000415,train,data/mixes/train/mix_train_000415_snr_+0.wav,2-109371-C-16,1-19118-A-24,0,3.432729524358134,10.0,48000,42
mix_train_000416,train,data/mixes/train/mix_train_000416_snr_+5.wav,2-109371-C-16,1-19118-A-24,5,4.220068153302445,10.0,48000,42
mix_train_000417,train,data/mixes/train/mix_train_000417_snr_-10.wav,2-205966-A-16,3-124376-B-3,-10,5.003777416943405,10.0,48000,42
mix_train_000418,train,data/mixes/train/mix_train_000418_snr_-5.wav,2-205966-A-16,3-124376-B-3,-5,4.950361754760674,10.0,48000,42
mix_train_000419,train,data/mixes/train/mix_train_000419_snr_+0.wav,2-205966-A-16,3-124376-B-3,0,1.6435348151944078,10.0,48000,42
mix_train_000420,train,data/mixes/train/mix_train_000420_snr_+5.wav,2-205966-A-16,3-124376-B-3,5,1.3188862734689044,10.0,48000,42
mix_train_000421,train,data/mixes/train/mix_train_000421_snr_-10.wav,3-143929-A-10,1-110389-A-0,-10,6.876271386284922,10.0,48000,42
mix_train_000422,train,data/mixes/train/mix_train_000422_snr_-5.wav,3-143929-A-10,1-110389-A-0,-5,5.829709127567285,10.0,48000,42
mix_train_000423,train,data/mixes/train/mix_train_000423_snr_+0.wav,3-143929-A-10,1-110389-A-0,0,1.2069191391066836,10.0,48000,42
mix_train_000424,train,data/mixes/train/mix_train_000424_snr_+5.wav,3-143929-A-10,1-110389-A-0,5,2.831395325774616,10.0,48000,42
mix_train_000425,train,data/mixes/train/mix_train_000425_snr_-10.wav,3-103051-A-19,2-103424-A-3,-10,8.99657933501961,10.0,48000,42
mix_train_000426,train,data/mixes/train/mix_train_000426_snr_-5.wav,3-103051-A-19,2-103424-A-3,-5,6.378252674425914,10.0,48000,42
mix_train_000427,train,data/mixes/train/mix_train_000427_snr_+0.wav,3-103051-A-19,2-103424-A-3,0,3.156088207736431,10.0,48000,42
mix_train_000428,train,data/mixes/train/mix_train_000428_snr_+5.wav,3-103051-A-19,2-103424-A-3,5,1.3218533851569294,10.0,48000,42
mix_train_000429,train,data/mixes/train/mix_train_000429_snr_-10.wav,2-30322-B-12,3-70962-C-4,-10,4.7640065860130685,10.0,48000,42
mix_train_000430,train,data/mixes/train/mix_train_000430_snr_-5.wav,2-30322-B-12,3-70962-C-4,-5,6.212075915469491,10.0,48000,42
mix_train_000431,train,data/mixes/train/mix_train_000431_snr_+0.wav,2-30322-B-12,3-70962-C-4,0,8.32858230341414,10.0,48000,42
mix_train_000432,train,data/mixes/train/mix_train_000432_snr_+5.wav,2-30322-B-12,3-70962-C-4,5,2.4519131777850074,10.0,48000,42
mix_train_000433,train,data/mixes/train/mix_train_000433_snr_-10.wav,1-26222-A-10,4-213915-C-3,-10,6.078277755632695,10.0,48000,42
mix_train_000434,train,data/mixes/train/mix_train_000434_snr_-5.wav,1-26222-A-10,4-213915-C-3,-5,4.933806417528107,10.0,48000,42
mix_train_000435,train,data/mixes/train/mix_train_000435_snr_+0.wav,1-26222-A-10,4-213915-C-3,0,1.7299392503506175,10.0,48000,42
mix_train_000436,train,data/mixes/train/mix_train_000436_snr_+5.wav,1-26222-A-10,4-213915-C-3,5,3.7836884503572037,10.0,48000,42
mix_train_000437,train,data/mixes/train/mix_train_000437_snr_-10.wav,4-180453-A-17,3-233151-A-2,-10,3.5684660476525725,10.0,48000,42
mix_train_000438,train,data/mixes/train/mix_train_000438_snr_-5.wav,4-180453-A-17,3-233151-A-2,-5,1.8367990766604594,10.0,48000,42
mix_train_000439,train,data/mixes/train/mix_train_000439_snr_+0.wav,4-180453-A-17,3-233151-A-2,0,2.286598821270684,10.0,48000,42
mix_train_000440,train,data/mixes/train/mix_train_000440_snr_+5.wav,4-180453-A-17,3-233151-A-2,5,4.2931607183023495,10.0,48000,42
mix_train_000441,train,data/mixes/train/mix_train_000441_snr_-10.wav,3-110913-D-7,1-52266-A-24,-10,3.305742362891646,10.0,48000,42
mix_train_000442,train,data/mixes/train/mix_train_000442_snr_-5.wav,3-110913-D-7,1-52266-A-24,-5,8.561548316505686,10.0,48000,42
mix_train_000443,train,data/mixes/train/mix_train_000443_snr_+0.wav,3-110913-D-7,1-52266-A-24,0,7.508528277903781,10.0,48000,42
mix_train_000444,train,data/mixes/train/mix_train_000444_snr_+5.wav,3-110913-D-7,1-52266-A-24,5,5.400772871774263,10.0,48000,42
mix_train_000445,train,data/mixes/train/mix_train_000445_snr_-10.wav,4-166661-A-10,3-163727-A-3,-10,1.7044783422063086,10.0,48000,42
mix_train_000446,train,data/mixes/train/mix_train_000446_snr_-5.wav,4-166661-A-10,3-163727-A-3,-5,3.0191908075376617,10.0,48000,42
mix_train_000447,train,data/mixes/train/mix_train_000447_snr_+0.wav,4-166661-A-10,3-163727-A-3,0,1.927372811447663,10.0,48000,42
mix_train_000448,train,data/mixes/train/mix_train_000448_snr_+5.wav,4-166661-A-10,3-163727-A-3,5,7.180383408318463,10.0,48000,42
mix_train_000449,train,data/mixes/train/mix_train_000449_snr_-10.wav,5-198278-B-7,2-157488-A-6,-10,7.599417626149608,10.0,48000,42
mix_train_000450,train,data/mixes/train/mix_train_000450_snr_-5.wav,5-198278-B-7,2-157488-A-6,-5,1.0092085395848978,10.0,48000,42
mix_train_000451,train,data/mixes/train/mix_train_000451_snr_+0.wav,5-198278-B-7,2-157488-A-6,0,7.954939874565219,10.0,48000,42
mix_train_000452,train,data/mixes/train/mix_train_000452_snr_+5.wav,5-198278-B-7,2-157488-A-6,5,4.695810759857152,10.0,48000,42
mix_train_000453,train,data/mixes/train/mix_train_000453_snr_-10.wav,5-188495-A-19,1-18755-B-4,-10,2.500660331156217,10.0,48000,42
mix_train_000454,train,data/mixes/train/mix_train_000454_snr_-5.wav,5-188495-A-19,1-18755-B-4,-5,3.894234873213402,10.0,48000,42
mix_train_000455,train,data/mixes/train/mix_train_000455_snr_+0.wav,5-188495-A-19,1-18755-B-4,0,7.05154523244459,10.0,48000,42
mix_train_000456,train,data/mixes/train/mix_train_000456_snr_+5.wav,5-188495-A-19,1-18755-B-4,5,6.003269937160072,10.0,48000,42
mix_train_000457,train,data/mixes/train/mix_train_000457_snr_-10.wav,2-39945-A-19,4-188703-D-8,-10,2.628465906802191,10.0,48000,42
mix_train_000458,train,data/mixes/train/mix_train_000458_snr_-5.wav,2-39945-A-19,4-188703-D-8,-5,5.393757112682653,10.0,48000,42
mix_train_000459,train,data/mixes/train/mix_train_000459_snr_+0.wav,2-39945-A-19,4-188703-D-8,0,8.421382086755582,10.0,48000,42
mix_train_000460,train,data/mixes/train/mix_train_000460_snr_+5.wav,2-39945-A-19,4-188703-D-8,5,4.504928760579026,10.0,48000,42
mix_train_000461,train,data/mixes/train/mix_train_000461_snr_-10.wav,1-46938-B-7,4-192236-A-0,-10,1.9714086669009587,10.0,48000,42
mix_train_000462,train,data/mixes/train/mix_train_000462_snr_-5.wav,1-46938-B-7,4-192236-A-0,-5,8.785174526573556,10.0,48000,42
mix_train_000463,train,data/mixes/train/mix_train_000463_snr_+0.wav,1-46938-B-7,4-192236-A-0,0,5.8709733366557195,10.0,48000,42
mix_train_000464,train,data/mixes/train/mix_train_000464_snr_+5.wav,1-46938-B-7,4-192236-A-0,5,2.914379698621203,10.0,48000,42
mix_train_000465,train,data/mixes/train/mix_train_000465_snr_-10.wav,4-182369-A-12,2-117795-B-3,-10,3.4860011071466808,10.0,48000,42
mix_train_000466,train,data/mixes/train/mix_train_000466_snr_-5.wav,4-182369-A-12,2-117795-B-3,-5,1.1093957157284855,10.0,48000,42
mix_train_000467,train,data/mixes/train/mix_train_000467_snr_+0.wav,4-182369-A-12,2-117795-B-3,0,4.26392549831922,10.0,48000,42
mix_train_000468,train,data/mixes/train/mix_train_000468_snr_+5.wav,4-182369-A-12,2-117795-B-3,5,2.7976052756462773,10.0,48000,42
mix_train_000469,train,data/mixes/train/mix_train_000469_snr_-10.wav,5-177957-C-40,3-163459-A-0,-10,4.691583153430267,10.0,48000,42
mix_train_000470,train,data/mixes/train/mix_train_000470_snr_-5.wav,5-177957-C-40,3-163459-A-0,-5,1.9397291927164604,10.0,48000,42
mix_train_000471,train,data/mixes/train/mix_train_000471_snr_+0.wav,5-177957-C-40,3-163459-A-0,0,7.65714539015121,10.0,48000,42
mix_train_000472,train,data/mixes/train/mix_train_000472_snr_+5.wav,5-177957-C-40,3-163459-A-0,5,4.987004037657562,10.0,48000,42
mix_train_000473,train,data/mixes/train/mix_train_000473_snr_-10.wav,1-51036-A-16,3-155312-A-0,-10,5.070976120556094,10.0,48000,42
mix_train_000474,train,data/mixes/train/mix_train_000474_snr_-5.wav,1-51036-A-16,3-155312-A-0,-5,3.1873991737061935,10.0,48000,42
mix_train_000475,train,data/mixes/train/mix_train_000475_snr_+0.wav,1-51036-A-16,3-155312-A-0,0,7.677791564613555,10.0,48000,42
mix_train_000476,train,data/mixes/train/mix_train_000476_snr_+5.wav,1-51036-A-16,3-155312-A-0,5,8.841957060827003,10.0,48000,42
mix_train_000477,train,data/mixes/train/mix_train_000477_snr_-10.wav,3-246513-A-16,1-18757-A-4,-10,4.654291781858508,10.0,48000,42
mix_train_000478,train,data/mixes/train/mix_train_000478_snr_-5.wav,3-246513-A-16,1-18757-A-4,-5,2.15713574788487,10.0,48000,42
mix_train_000479,train,data/mixes/train/mix_train_000479_snr_+0.wav,3-246513-A-16,1-18757-A-4,0,2.5248829675834266,10.0,48000,42
mix_train_000480,train,data/mixes/train/mix_train_000480_snr_+5.wav,3-246513-A-16,1-18757-A-4,5,5.795020789399199,10.0,48000,42
mix_train_000481,train,data/mixes/train/mix_train_000481_snr_-10.wav,5-205898-A-40,4-181955-A-3,-10,7.912215475428705,10.0,48000,42
mix_train_000482,train,data/mixes/train/mix_train_000482_snr_-5.wav,5-205898-A-40,4-181955-A-3,-5,3.2099792225763277,10.0,48000,42
mix_train_000483,train,data/mixes/train/mix_train_000483_snr_+0.wav,5-205898-A-40,4-181955-A-3,0,7.320049456024908,10.0,48000,42
mix_train_000484,train,data/mixes/train/mix_train_000484_snr_+5.wav,5-205898-A-40,4-181955-A-3,5,4.319539388410761,10.0,48000,42
mix_train_000485,train,data/mixes/train/mix_train_000485_snr_-10.wav,3-104761-A-7,1-32318-A-0,-10,3.1373813045352383,10.0,48000,42
mix_train_000486,train,data/mixes/train/mix_train_000486_snr_-5.wav,3-104761-A-7,1-32318-A-0,-5,1.0205220748686177,10.0,48000,42
mix_train_000487,train,data/mixes/train/mix_train_000487_snr_+0.wav,3-104761-A-7,1-32318-A-0,0,6.80840786090826,10.0,48000,42
mix_train_000488,train,data/mixes/train/mix_train_000488_snr_+5.wav,3-104761-A-7,1-32318-A-0,5,7.699807380851371,10.0,48000,42
mix_train_000489,train,data/mixes/train/mix_train_000489_snr_-10.wav,3-104761-B-7,5-156026-A-4,-10,7.922084757601941,10.0,48000,42
mix_train_000490,train,data/mixes/train/mix_train_000490_snr_-5.wav,3-104761-B-7,5-156026-A-4,-5,4.572379144345556,10.0,48000,42
mix_train_000491,train,data/mixes/train/mix_train_000491_snr_+0.wav,3-104761-B-7,5-156026-A-4,0,4.874731084413763,10.0,48000,42
mix_train_000492,train,data/mixes/train/mix_train_000492_snr_+5.wav,3-104761-B-7,5-156026-A-4,5,3.659519645685995,10.0,48000,42
mix_train_000493,train,data/mixes/train/mix_train_000493_snr_-10.wav,2-81970-B-7,2-117795-A-3,-10,4.017680433711088,10.0,48000,42
mix_train_000494,train,data/mixes/train/mix_train_000494_snr_-5.wav,2-81970-B-7,2-117795-A-3,-5,8.462818045722088,10.0,48000,42
mix_train_000495,train,data/mixes/train/mix_train_000495_snr_+0.wav,2-81970-B-7,2-117795-A-3,0,7.956813465872548,10.0,48000,42
mix_train_000496,train,data/mixes/train/mix_train_000496_snr_+5.wav,2-81970-B-7,2-117795-A-3,5,8.846197050660756,10.0,48000,42
mix_train_000497,train,data/mixes/train/mix_train_000497_snr_-10.wav,5-217186-B-16,3-152039-B-3,-10,5.574381135879209,10.0,48000,42
mix_train_000498,train,data/mixes/train/mix_train_000498_snr_-5.wav,5-217186-B-16,3-152039-B-3,-5,2.868499568463145,10.0,48000,42
mix_train_000499,train,data/mixes/train/mix_train_000499_snr_+0.wav,5-217186-B-16,3-152039-B-3,0,7.204355800794071,10.0,48000,42
mix_train_000500,train,data/mixes/train/mix_train_000500_snr_+5.wav,5-217186-B-16,3-152039-B-3,5,1.3491783927784153,10.0,48000,42
mix_train_000501,train,data/mixes/train/mix_train_000501_snr_-10.wav,2-160128-A-7,3-136288-A-0,-10,6.6418230482000205,10.0,48000,42
mix_train_000502,train,data/mixes/train/mix_train_000502_snr_-5.wav,2-160128-A-7,3-136288-A-0,-5,7.491271220519015,10.0,48000,42
mix_train_000503,train,data/mixes/train/mix_train_000503_snr_+0.wav,2-160128-A-7,3-136288-A-0,0,4.088630019927859,10.0,48000,42
mix_train_000504,train,data/mixes/train/mix_train_000504_snr_+5.wav,2-160128-A-7,3-136288-A-0,5,6.309510635876277,10.0,48000,42
mix_train_000505,train,data/mixes/train/mix_train_000505_snr_-10.wav,2-37806-A-40,2-114587-A-0,-10,4.962629196931388,10.0,48000,42
mix_train_000506,train,data/mixes/train/mix_train_000506_snr_-5.wav,2-37806-A-40,2-114587-A-0,-5,1.2961568907646095,10.0,48000,42
mix_train_000507,train,data/mixes/train/mix_train_000507_snr_+0.wav,2-37806-A-40,2-114587-A-0,0,5.018329201063727,10.0,48000,42
mix_train_000508,train,data/mixes/train/mix_train_000508_snr_+5.wav,2-37806-A-40,2-114587-A-0,5,5.721443434476536,10.0,48000,42
mix_train_000509,train,data/mixes/train/mix_train_000509_snr_-10.wav,4-175000-B-40,5-189795-A-4,-10,7.993522992434467,10.0,48000,42
mix_train_000510,train,data/mixes/train/mix_train_000510_snr_-5.wav,4-175000-B-40,5-189795-A-4,-5,4.522449678165417,10.0,48000,42
mix_train_000511,train,data/mixes/train/mix_train_000511_snr_+0.wav,4-175000-B-40,5-189795-A-4,0,5.207608694460491,10.0,48000,42
mix_train_000512,train,data/mixes/train/mix_train_000512_snr_+5.wav,4-175000-B-40,5-189795-A-4,5,4.655424595793938,10.0,48000,42
mix_train_000513,train,data/mixes/train/mix_train_000513_snr_-10.wav,5-220955-A-40,2-119161-C-8,-10,4.279828957970915,10.0,48000,42
mix_train_000514,train,data/mixes/train/mix_train_000514_snr_-5.wav,5-220955-A-40,2-119161-C-8,-5,6.23825061142187,10.0,48000,42
mix_train_000515,train,data/mixes/train/mix_train_000515_snr_+0.wav,5-220955-A-40,2-119161-C-8,0,2.2348897501723908,10.0,48000,42
mix_train_000516,train,data/mixes/train/mix_train_000516_snr_+5.wav,5-220955-A-40,2-119161-C-8,5,4.7559248078778555,10.0,48000,42
mix_train_000517,train,data/mixes/train/mix_train_000517_snr_-10.wav,1-69760-A-16,2-114280-A-0,-10,3.7084898724114534,10.0,48000,42
mix_train_000518,train,data/mixes/train/mix_train_000518_snr_-5.wav,1-69760-A-16,2-114280-A-0,-5,6.541636788695056,10.0,48000,42
mix_train_000519,train,data/mixes/train/mix_train_000519_snr_+0.wav,1-69760-A-16,2-114280-A-0,0,6.198693220634181,10.0,48000,42
mix_train_000520,train,data/mixes/train/mix_train_000520_snr_+5.wav,1-69760-A-16,2-114280-A-0,5,7.814122338805531,10.0,48000,42
mix_train_000521,train,data/mixes/train/mix_train_000521_snr_-10.wav,3-105235-A-7,5-253085-B-3,-10,4.0400751801812405,10.0,48000,42
mix_train_000522,train,data/mixes/train/mix_train_000522_snr_-5.wav,3-105235-A-7,5-253085-B-3,-5,3.5332892314671973,10.0,48000,42
mix_train_000523,train,data/mixes/train/mix_train_000523_snr_+0.wav,3-105235-A-7,5-253085-B-3,0,6.749739401783864,10.0,48000,42
mix_train_000524,train,data/mixes/train/mix_train_000524_snr_+5.wav,3-105235-A-7,5-253085-B-3,5,7.075214474674909,10.0,48000,42
mix_train_000525,train,data/mixes/train/mix_train_000525_snr_-10.wav,5-233787-A-7,5-200329-A-8,-10,1.2871927987014926,10.0,48000,42
mix_train_000526,train,data/mixes/train/mix_train_000526_snr_-5.wav,5-233787-A-7,5-200329-A-8,-5,1.5473659774524116,10.0,48000,42
mix_train_000527,train,data/mixes/train/mix_train_000527_snr_+0.wav,5-233787-A-7,5-200329-A-8,0,6.049288134837124,10.0,48000,42
mix_train_000528,train,data/mixes/train/mix_train_000528_snr_+5.wav,5-233787-A-7,5-200329-A-8,5,8.367432790242374,10.0,48000,42
mix_train_000529,train,data/mixes/train/mix_train_000529_snr_-10.wav,4-181563-A-12,2-122104-B-0,-10,6.974130933903416,10.0,48000,42
mix_train_000530,train,data/mixes/train/mix_train_000530_snr_-5.wav,4-181563-A-12,2-122104-B-0,-5,4.4717717753850055,10.0,48000,42
mix_train_000531,train,data/mixes/train/mix_train_000531_snr_+0.wav,4-181563-A-12,2-122104-B-0,0,1.7875450110655837,10.0,48000,42
mix_train_000532,train,data/mixes/train/mix_train_000532_snr_+5.wav,4-181563-A-12,2-122104-B-0,5,6.06998263024633,10.0,48000,42
mix_train_000533,train,data/mixes/train/mix_train_000533_snr_-10.wav,4-175000-B-40,1-5996-A-6,-10,4.549428413293646,10.0,48000,42
mix_train_000534,train,data/mixes/train/mix_train_000534_snr_-5.wav,4-175000-B-40,1-5996-A-6,-5,6.552009302345876,10.0,48000,42
mix_train_000535,train,data/mixes/train/mix_train_000535_snr_+0.wav,4-175000-B-40,1-5996-A-6,0,8.227392496403887,10.0,48000,42
mix_train_000536,train,data/mixes/train/mix_train_000536_snr_+5.wav,4-175000-B-40,1-5996-A-6,5,1.367927749417702,10.0,48000,42
mix_train_000537,train,data/mixes/train/mix_train_000537_snr_-10.wav,4-125072-B-19,2-87794-A-24,-10,3.3469422077216704,10.0,48000,42
mix_train_000538,train,data/mixes/train/mix_train_000538_snr_-5.wav,4-125072-B-19,2-87794-A-24,-5,3.9987287182025186,10.0,48000,42
mix_train_000539,train,data/mixes/train/mix_train_000539_snr_+0.wav,4-125072-B-19,2-87794-A-24,0,2.1645583655951874,10.0,48000,42
mix_train_000540,train,data/mixes/train/mix_train_000540_snr_+5.wav,4-125072-B-19,2-87794-A-24,5,5.24933054519008,10.0,48000,42
mix_train_000541,train,data/mixes/train/mix_train_000541_snr_-10.wav,2-65747-A-12,4-130584-A-4,-10,2.359869192544779,10.0,48000,42
mix_train_000542,train,data/mixes/train/mix_train_000542_snr_-5.wav,2-65747-A-12,4-130584-A-4,-5,1.631746805279957,10.0,48000,42
mix_train_000543,train,data/mixes/train/mix_train_000543_snr_+0.wav,2-65747-A-12,4-130584-A-4,0,7.966716789158839,10.0,48000,42
mix_train_000544,train,data/mixes/train/mix_train_000544_snr_+5.wav,2-65747-A-12,4-130584-A-4,5,5.957682948299323,10.0,48000,42
mix_train_000545,train,data/mixes/train/mix_train_000545_snr_-10.wav,2-109371-D-16,1-18755-A-4,-10,4.9813380189436085,10.0,48000,42
mix_train_000546,train,data/mixes/train/mix_train_000546_snr_-5.wav,2-109371-D-16,1-18755-A-4,-5,5.665257045216424,10.0,48000,42
mix_train_000547,train,data/mixes/train/mix_train_000547_snr_+0.wav,2-109371-D-16,1-18755-A-4,0,2.8575075543612183,10.0,48000,42
mix_train_000548,train,data/mixes/train/mix_train_000548_snr_+5.wav,2-109371-D-16,1-18755-A-4,5,6.103237048028548,10.0,48000,42
mix_train_000549,train,data/mixes/train/mix_train_000549_snr_-10.wav,3-157615-A-10,1-260640-B-2,-10,3.0426136652732323,10.0,48000,42
mix_train_000550,train,data/mixes/train/mix_train_000550_snr_-5.wav,3-157615-A-10,1-260640-B-2,-5,1.0751794516389683,10.0,48000,42
mix_train_000551,train,data/mixes/train/mix_train_000551_snr_+0.wav,3-157615-A-10,1-260640-B-2,0,7.43706461580117,10.0,48000,42
mix_train_000552,train,data/mixes/train/mix_train_000552_snr_+5.wav,3-157615-A-10,1-260640-B-2,5,8.209675388791064,10.0,48000,42
mix_train_000553,train,data/mixes/train/mix_train_000553_snr_-10.wav,4-143118-A-7,4-184575-A-0,-10,2.2638049765742956,10.0,48000,42
mix_train_000554,train,data/mixes/train/mix_train_000554_snr_-5.wav,4-143118-A-7,4-184575-A-0,-5,4.533838268830515,10.0,48000,42
mix_train_000555,train,data/mixes/train/mix_train_000555_snr_+0.wav,4-143118-A-7,4-184575-A-0,0,3.7645249955446536,10.0,48000,42
mix_train_000556,train,data/mixes/train/mix_train_000556_snr_+5.wav,4-143118-A-7,4-184575-A-0,5,5.700573641011371,10.0,48000,42
mix_train_000557,train,data/mixes/train/mix_train_000557_snr_-10.wav,2-72970-A-10,1-16568-A-3,-10,6.5225080996810325,10.0,48000,42
mix_train_000558,train,data/mixes/train/mix_train_000558_snr_-5.wav,2-72970-A-10,1-16568-A-3,-5,4.654686501342292,10.0,48000,42
mix_train_000559,train,data/mixes/train/mix_train_000559_snr_+0.wav,2-72970-A-10,1-16568-A-3,0,3.416973364306509,10.0,48000,42
mix_train_000560,train,data/mixes/train/mix_train_000560_snr_+5.wav,2-72970-A-10,1-16568-A-3,5,8.994988524001434,10.0,48000,42
mix_train_000561,train,data/mixes/train/mix_train_000561_snr_-10.wav,4-191246-B-7,4-154443-A-24,-10,1.8532261393788874,10.0,48000,42
mix_train_000562,train,data/mixes/train/mix_train_000562_snr_-5.wav,4-191246-B-7,4-154443-A-24,-5,4.050914381261032,10.0,48000,42
mix_train_000563,train,data/mixes/train/mix_train_000563_snr_+0.wav,4-191246-B-7,4-154443-A-24,0,3.8716732606179667,10.0,48000,42
mix_train_000564,train,data/mixes/train/mix_train_000564_snr_+5.wav,4-191246-B-7,4-154443-A-24,5,3.366979121726277,10.0,48000,42
mix_train_000565,train,data/mixes/train/mix_train_000565_snr_-10.wav,1-51035-A-16,5-244315-C-6,-10,1.17551678287652,10.0,48000,42
mix_train_000566,train,data/mixes/train/mix_train_000566_snr_-5.wav,1-51035-A-16,5-244315-C-6,-5,7.640300491942752,10.0,48000,42
mix_train_000567,train,data/mixes/train/mix_train_000567_snr_+0.wav,1-51035-A-16,5-244315-C-6,0,4.166445927290939,10.0,48000,42
mix_train_000568,train,data/mixes/train/mix_train_000568_snr_+5.wav,1-51035-A-16,5-244315-C-6,5,1.064783726091922,10.0,48000,42
mix_train_000569,train,data/mixes/train/mix_train_000569_snr_-10.wav,1-24524-B-19,3-151212-A-24,-10,8.284935629749684,10.0,48000,42
mix_train_000570,train,data/mixes/train/mix_train_000570_snr_-5.wav,1-24524-B-19,3-151212-A-24,-5,6.961377233071761,10.0,48000,42
mix_train_000571,train,data/mixes/train/mix_train_000571_snr_+0.wav,1-24524-B-19,3-151212-A-24,0,7.662711197385507,10.0,48000,42
mix_train_000572,train,data/mixes/train/mix_train_000572_snr_+5.wav,1-24524-B-19,3-151212-A-24,5,8.223479347598204,10.0,48000,42
